business_id,vector
1gsJTPQsHPF7YcKk1QDnfw,[0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05]
1gv75157KTKUVueggL5zjw,"[-0.00742484 -0.00742484 -0.00742484 -0.00742484 -0.00742484 -0.00742484
 -0.01020262 -0.00742484]"
1hFm0ySHQ8bDHWN44RpCYg,"[0.12728626 0.12728626 0.12728626 0.12728626 0.12728626 0.12728626
 0.12728626 0.12728626]"
1iZ5ZFkvICNjrpJvQud6Sw,"[0.21752115 0.21752115 0.21752115 0.21752115 0.21752115 0.21752115
 0.21752115 0.22072882]"
1jasd5ZhHsS8CLGv34YEow,"[0.1127188  0.1127188  0.1127188  0.1127188  0.1127188  0.1127188
 0.1127188  0.11850778]"
1kAJk5qnxmzthbd_y6UKZg,"[0.01867694 0.01867694 0.01984881 0.01867694 0.01867694 0.01936225
 0.01867694 0.01867694]"
1kvrsDz_5ATKQBguHfJzaA,[nan nan nan nan nan nan nan nan]
1l57kJP77eF0M_nG2dWFrQ,"[0.25405114 0.25503799 0.25503799 0.25503799 0.25503799 0.25503799
 0.25503799 0.25503799]"
1l6M4DoYcNxyJNe0zCeFyw,"[0.20661431 0.20661431 0.20661431 0.20661431 0.20661431 0.20661431
 0.20661431 0.20661431]"
1lDsnmih3psTYB5yf1_aaA,"[0.09563786 0.09563786 0.09563786 0.09563786 0.09563786 0.09563786
 0.09563786 0.09563786]"
1lxBO6qIHLcFl1WTQp-Ftg,"[0.24000327 0.24000327 0.24000327 0.24000327 0.24000327 0.24000327
 0.24584477 0.24000327]"
1oNL56rWwMdUDTb_SWKpkg,[nan nan nan nan nan nan nan nan]
1pSnogYq1-nuDlZJ1_XWqw,"[0.25909555 0.25909555 0.25909555 0.25909555 0.25909555 0.25909555
 0.25909555 0.25909555]"
1qwkbN3wu3AGDxMTXVz2gA,[nan nan nan nan nan nan nan nan]
1s4ZNj1pyi8o_AHX2-88qw,"[0.36571429 0.36571429 0.36571429 0.36571429 0.36571429 0.36571429
 0.36571429 0.36571429]"
1sYUj2ELIi9mIlUmY__sgw,[0. 0. 0. 0. 0. 0. 0. 0.]
1tFRIPLdigDmvhmfaZoPvg,"[0.23374762 0.23374762 0.23374762 0.23374762 0.23374762 0.23374762
 0.23374762 0.23374762]"
1teFm9hpEt8lKV6OY7P9bg,"[0.06190123 0.06190123 0.06190123 0.06190123 0.06190123 0.06190123
 0.06229695 0.06190123]"
1vmGeIqXpbbfp7yH2iSXGw,"[0.11540404 0.11540404 0.11540404 0.11540404 0.11540404 0.11540404
 0.11540404 0.11540404]"
1w6bNWSSInGolzOyQVSGJA,"[0.22222222 0.22222222 0.22222222 0.22222222 0.22222222 0.22222222
 0.22222222 0.22222222]"
1wJckBZ43wD3Y8SEm92c-Q,"[0.19807018 0.19807018 0.19807018 0.19807018 0.19807018 0.19720811
 0.19807018 0.20625429]"
1wTDO9RzgBErEDejBmNREg,"[0.16808592 0.16808592 0.17572481 0.16808592 0.16808592 0.16808592
 0.22572481 0.16808592]"
1wyObGt-as-nfA34-jqq7g,"[0.28333333 0.28333333 0.28333333 0.28333333 0.28333333 0.28333333
 0.28333333 0.28333333]"
1yjivab5J-OAwpQgxho85Q,"[0.28666667 0.28666667 0.28666667 0.28666667 0.28666667 0.28666667
 0.28666667 0.28666667]"
1zJdyb0mqvNhE-3xaaHwIA,"[0.23293937 0.23419334 0.23293937 0.23293937 0.23664307 0.23229453
 0.23722288 0.23575144]"
1ztuuGovC8y4DRDPInFUYA,"[0.14317725 0.14317725 0.14317725 0.14317725 0.14317725 0.14317725
 0.14317725 0.14317725]"
2-siINqY_oy1qSSoBTmV3g,"[0.23232143 0.23232143 0.24482143 0.23232143 0.23232143 0.23232143
 0.24070238 0.23565476]"
21DvlxdvZgvVg6_NVlkAyw,"[0.1575974  0.1575974  0.1575974  0.1575974  0.1575974  0.14926407
 0.1575974  0.1575974 ]"
221yaXPE1zmJqDvBVM__tw,"[0.01224854 0.01224854 0.01044298 0.01044298 0.01169298 0.01224854
 0.01556398 0.01510568]"
228tSKAjgneX0IrVa2hxpg,"[0.14093104 0.14093104 0.14093104 0.14093104 0.14093104 0.14093104
 0.14093104 0.14093104]"
22Bbq9wo4kvUn-HE645zVg,"[0.09722222 0.09722222 0.09722222 0.09722222 0.09722222 0.09722222
 0.09722222 0.09722222]"
22KhRbe8X8DuSJrVawcXSQ,"[0.04948825 0.04948825 0.04948825 0.04948825 0.04948825 0.04948825
 0.04948825 0.04948825]"
22emEUJINj455l5gnWbDQg,[nan nan nan nan nan nan nan nan]
234xl6FvaEjileGm2jtKGg,[nan nan nan nan nan nan nan nan]
24Td_CQH1bonWKff1rt2vg,[nan nan nan nan nan nan nan nan]
27fSAl_GsDDhrxzpEwBV4A,[nan nan nan nan nan nan nan nan]
27nF2tLrwH5GyhojeFIs_w,"[0.18813131 0.18813131 0.18813131 0.18813131 0.18813131 0.18813131
 0.18813131 0.18813131]"
28SuHq1giVPoaqP3ldkPBA,[nan nan nan nan nan nan nan nan]
28hruDLwF_5s0QtDWH4rpg,"[0.15046847 0.15046847 0.15046847 0.15046847 0.15046847 0.15046847
 0.15046847 0.15046847]"
29CKEl2gVXCcy95yLn_bPg,"[0.35874759 0.35874759 0.35874759 0.35874759 0.35874759 0.35874759
 0.35874759 0.35874759]"
2AinzzULtSzflpx3ySws3g,"[0.16091865 0.16091865 0.16758532 0.16091865 0.16091865 0.16091865
 0.16091865 0.16091865]"
2Be0jvQQvBcmjqdezM4Hjg,"[-0.00203388 -0.00203388 -0.00203388 -0.00203388 -0.00203388 -0.00203388
 -0.00203388 -0.00203388]"
2Bis2C7pYvGNXZixuhVbGQ,"[0.0219246 0.0219246 0.0219246 0.0219246 0.0219246 0.0219246 0.0219246
 0.0208664]"
2D2NpSJDyQCBKPRboUcKWQ,[nan nan nan nan nan nan nan nan]
2DCJhi48eBBn9gMzUVVJ7A,[nan nan nan nan nan nan nan nan]
2DU8OVYBDISnc2wNcfiUPg,[nan nan nan nan nan nan nan nan]
2DUdvdQE8FOxCHHp59HHzw,[nan nan nan nan nan nan nan nan]
2Ddq3QYbytmY9P2ihRQ3TA,[0. 0. 0. 0. 0. 0. 0. 0.]
2F7lz4f2nXQuCUbYzH6-kQ,"[0.15792163 0.15792163 0.15792163 0.15792163 0.15792163 0.15792163
 0.15792163 0.15792163]"
2FBJzvGuSqlvjjm7Yr3pAQ,"[0.0701331 0.0701331 0.0701331 0.0701331 0.0701331 0.0701331 0.0701331
 0.0701331]"
2FfZUyA82YhQCjWNiqDCzQ,[nan nan nan nan nan nan nan nan]
2GEE-dfA3rbB7RLkcCZ2cg,"[0.23515094 0.23515094 0.23515094 0.23515094 0.23515094 0.23515094
 0.23515094 0.24209538]"
2GIuCQJ9vfMY7rERB-SkUA,[nan nan nan nan nan nan nan nan]
2GL-QdWd9_VFtsm4ki8E5g,"[0.08551127 0.0826043  0.0826043  0.0826043  0.0826043  0.0826043
 0.08300112 0.0826043 ]"
2HFin_a8zsRHwsAMDCoVMQ,"[0.11216343 0.11216343 0.11216343 0.11216343 0.11216343 0.11216343
 0.11216343 0.11216343]"
2Jq0XuOc0xZ-IshXGSG9yg,"[-5.38363546e-05 -5.38363546e-05 -5.38363546e-05 -5.38363546e-05
  1.63645467e-02 -5.38363546e-05 -5.38363546e-05 -5.38363546e-05]"
2KsRiG8h84N-rYmYakH0yA,"[0.10658105 0.10501855 0.10658105 0.10658105 0.10658105 0.12192137
 0.15149333 0.11252647]"
2MJd97hSFiaBGs_pWkjM3g,"[0.07045238 0.07045238 0.07045238 0.07045238 0.07045238 0.07045238
 0.06509524 0.07045238]"
2MXI3JgmLjCMkS_RdSLlzQ,"[-0.02951844 -0.02951844 -0.03130415 -0.02951844 -0.02951844 -0.02951844
 -0.02951844 -0.02951844]"
2MZCdfnYmjr-ZJ6nRAbTUA,[0.64 0.64 0.64 0.64 0.64 0.64 0.64 0.64]
2MkyQ4fYMS7BLaBQeYNtYQ,[nan nan nan nan nan nan nan nan]
2MvHTN2QI_JDz1cXTIjMIA,"[0.12012151 0.12012151 0.12012151 0.12012151 0.12012151 0.12012151
 0.12012151 0.12012151]"
2Ne7F6TMuUdRUGhyjj7abg,[nan nan nan nan nan nan nan nan]
2OAYkfRzRfeEXi1sZsWTjg,[nan nan nan nan nan nan nan nan]
2PMYXkLG1GAPW_BkR83Sfg,"[0.04261223 0.04261223 0.04261223 0.04261223 0.04261223 0.04261223
 0.04261223 0.04394557]"
2PkCvqcVZUmPndaqsyWqdw,"[0.12027862 0.12027862 0.12027862 0.12027862 0.12027862 0.12027862
 0.12027862 0.12027862]"
2QcPbyRAw79poY9OKP3hfg,"[0.0339745 0.0339745 0.0339745 0.0339745 0.0339745 0.0339745 0.0339745
 0.0339745]"
2QqrE1BmNOtFTiwCsMGzyw,"[0.05184571 0.05042904 0.05184571 0.05184571 0.05184571 0.05184571
 0.05184571 0.05712349]"
2R3u7_pISZSG7WvrBUgbcQ,[nan nan nan nan nan nan nan nan]
2RP21jizXWBMVrlk4NLn8w,"[0.29241667 0.29241667 0.29241667 0.29241667 0.29241667 0.29241667
 0.29241667 0.29241667]"
2RhuBkRb9FboAlQg445o1A,"[0.17938244 0.17938244 0.17938244 0.17938244 0.17938244 0.17938244
 0.17938244 0.17938244]"
2SKHj_k3sy4NNuzGtAUR_Q,"[0.06430003 0.06430003 0.06430003 0.06430003 0.06430003 0.06430003
 0.06430003 0.06430003]"
2UHGQzf_LCctwidjVKdZvw,[nan nan nan nan nan nan nan nan]
2W4ib_VaQecBX5QsROf6tA,[nan nan nan nan nan nan nan nan]
2WOJKdKSeOOlkeqN6K7bYw,"[0.22773885 0.22773885 0.22773885 0.22773885 0.22773885 0.22773885
 0.23225274 0.22773885]"
2ZUEOFbbwTjrvkTEVXAdPw,"[0.08682829 0.08682829 0.08682829 0.08682829 0.08682829 0.08682829
 0.08960607 0.08682829]"
2Zxqj0hVg-2TdDidmPOPPA,"[0.157219   0.157219   0.157219   0.157219   0.15906424 0.157219
 0.157219   0.157219  ]"
2_ngZCEtgrzZzUF-pwTVcA,"[0.17368232 0.17368232 0.17368232 0.17368232 0.1745346  0.1745346
 0.17368232 0.17368232]"
2aFiy99vNLklCx3T_tGS9A,[0.11025 0.11025 0.11025 0.11025 0.11025 0.11025 0.11025 0.11025]
2b1F1F5Zak1LaANzAvGKPQ,"[0.18588805 0.18588805 0.18588805 0.18588805 0.18588805 0.18588805
 0.18588805 0.18588805]"
2bkUsmI0L2HRowiINRzPWQ,"[0.68871142 0.68871142 0.68871142 0.68871142 0.68871142 0.68871142
 0.70416281 0.68871142]"
2c0_S0zezjSDb7mBtxDS4g,"[0.0081484 0.0081484 0.0081484 0.0081484 0.0081484 0.0081484 0.0081484
 0.0081484]"
2c9Vptks_vowLgVUMnCgjw,[nan nan nan nan nan nan nan nan]
2ffee6OI50skuFyEVmOBZQ,"[0.25377315 0.25377315 0.28155093 0.25377315 0.25377315 0.25377315
 0.28780093 0.25377315]"
2gBW30lZq8Ur5SlOWBbTiw,"[0.08471883 0.08471883 0.08450719 0.08476529 0.08496191 0.07549119
 0.08422328 0.08471883]"
2gI7dlktBQXPZiuOW-HWvw,[nan nan nan nan nan nan nan nan]
2gUS3y_D_2v--pDX4CDr5w,"[0.1330091  0.1330091  0.13153851 0.1330091  0.13178361 0.1330091
 0.1330091  0.1330091 ]"
2gzB4EE7B_QEFWZtJTG4dA,[nan nan nan nan nan nan nan nan]
2i1nUIxgRtZr76m_Hfkg5Q,"[0.20778219 0.20778219 0.20778219 0.20778219 0.20778219 0.20778219
 0.18397266 0.20778219]"
2ibHw8fEk3o8E7STU4VBaA,"[0.10007828 0.10007828 0.10007828 0.10007828 0.10007828 0.10007828
 0.10007828 0.10407828]"
2j1Iz2ulvqYznXHb2cjVNw,"[0.09917144 0.09917144 0.09917144 0.09917144 0.10180423 0.09672181
 0.10771845 0.10110617]"
2jrjVixxACWNOMmyUnMV5g,"[0.11778651 0.11778651 0.1149456  0.11957714 0.11557691 0.1149456
 0.12157438 0.11778651]"
2ksAPIhObAGEaYU4Y3ZbpA,"[0.1586479  0.1586479  0.1586479  0.1586479  0.1586479  0.1586479
 0.15928893 0.1586479 ]"
2l65Bn4BZjaoLIRAk088FA,"[-0.00211832  0.00528909  0.00528909  0.00528909  0.00528909  0.00528909
 -0.00211832  0.00528909]"
2naeAYDee4PvkJuek_dEQg,"[0.19296875 0.19296875 0.19296875 0.19296875 0.19296875 0.19296875
 0.19296875 0.19296875]"
2nd4N5eHG4tqd7BF_d24XQ,"[0.10349075 0.10349075 0.11026158 0.10349075 0.10349075 0.10349075
 0.10349075 0.10349075]"
2oZnvLm6SEYDv_lBvFW1Zg,[0. 0. 0. 0. 0. 0. 0. 0.]
2qcD5pbaeo5By4-vGe-GkQ,"[0.01218284 0.01218284 0.01881864 0.01218284 0.01218284 0.02127375
 0.02301715 0.01218284]"
2rwzeVlbMhkY3b2dZr4eOQ,"[-0.11617109 -0.11617109 -0.11617109 -0.11617109 -0.11617109 -0.11617109
 -0.11617109 -0.11617109]"
2s-Lyf4bWFdMwtqil6YrTA,[nan nan nan nan nan nan nan nan]
2s8MC83bCaU_AKP1zx2JBw,[nan nan nan nan nan nan nan nan]
2tE_n3ws4Vn1byejSZZIsQ,[nan nan nan nan nan nan nan nan]
2uAicR2Gel9BMy7jyYUcjw,"[0.07240961 0.07240961 0.07240961 0.07240961 0.07240961 0.07240961
 0.07240961 0.07240961]"
2uGqLFmTRq4sDiGtlCg-Jw,[nan nan nan nan nan nan nan nan]
2v2_U14PAW2BMzwora_DEQ,"[0.1244213 0.1244213 0.1244213 0.1244213 0.1244213 0.1244213 0.1244213
 0.1244213]"
2xATDIJ7m_RA_I96JTfSKQ,"[0.13509332 0.13509332 0.13881681 0.13610895 0.13438625 0.13780959
 0.13542839 0.13775784]"
2y2d1wJrZAhHI2J7o2ndtg,"[0.10263636 0.10263636 0.10263636 0.10263636 0.10263636 0.10263636
 0.10263636 0.10263636]"
3-XdG3qiH-YbrO9AoRhhBA,"[0.05273948 0.05273948 0.05273948 0.05273948 0.05273948 0.05273948
 0.04718393 0.05273948]"
3-aEgS7X2jrbxA7sA1nARw,[nan nan nan nan nan nan nan nan]
30goBr-YkM8KxJjbeB8jtQ,"[0.07394347 0.07394347 0.07394347 0.07394347 0.07394347 0.07394347
 0.07394347 0.07394347]"
31CsUV4qPnFleXR0aV8OPw,"[0.05719687 0.05719687 0.05719687 0.05719687 0.05719687 0.05719687
 0.05719687 0.05719687]"
31qsDxMzEYyF9DtBshVsPg,"[0.08046194 0.08046194 0.08046194 0.08046194 0.08323972 0.08046194
 0.08046194 0.08046194]"
32Ho24S9yud6Rrjz_QNolw,"[0.39155976 0.39155976 0.39155976 0.39155976 0.39155976 0.39155976
 0.39155976 0.39155976]"
34B3ucsGYB-Kz0DuxbdGOw,"[0.02978442 0.03121299 0.02978442 0.02978442 0.02978442 0.0316026
 0.03255017 0.02978442]"
35InP7PB4sRD4y1w8PzmmQ,[nan nan nan nan nan nan nan nan]
35_jFe9OA0B_mZdTfUp80A,"[0.08142471 0.08142471 0.08142471 0.08142471 0.08142471 0.07995866
 0.08142471 0.08790619]"
35dNWDbO3QgXRXwyamS7Mw,"[0.20286596 0.20286596 0.20286596 0.20286596 0.20286596 0.20286596
 0.20286596 0.20286596]"
36hVPtS0GAoVMw13IqEIDA,[nan nan nan nan nan nan nan nan]
37n2MtSu1Xe8j1ci8jd-0g,"[0.13941865 0.13941865 0.13941865 0.13941865 0.13941865 0.13941865
 0.13941865 0.13941865]"
37tiCZG7aFRhh9V20GBUYQ,"[0.17142857 0.17142857 0.17142857 0.17142857 0.17142857 0.17142857
 0.17142857 0.17142857]"
38-Vju5E82Y2sxCvM9DOdA,"[0.25348485 0.25348485 0.25348485 0.26901515 0.25348485 0.25348485
 0.27455628 0.28919913]"
38XyP954_0I48JHiXt8_KQ,"[0.18848055 0.18848055 0.18848055 0.18848055 0.18848055 0.18848055
 0.18848055 0.18848055]"
39AbfuGgZBwVt5pfGuDMgQ,[nan nan nan nan nan nan nan nan]
39YKi45PetO0UcQrG8Sncw,[nan nan nan nan nan nan nan nan]
3AsVqnT11Dh2joUhrnSUPA,"[0.06666667 0.06666667 0.06666667 0.06666667 0.06666667 0.06666667
 0.06666667 0.06666667]"
3BC4vEdB3WkbLfaUYpaJ0A,"[0.04270833 0.04270833 0.04270833 0.04270833 0.04270833 0.04270833
 0.04270833 0.04270833]"
3BvQZXfTlFxHSJXdvTn17w,"[0.00753854 0.00753854 0.00739431 0.00753854 0.00753854 0.00554942
 0.01023085 0.00753854]"
3C0gL4CHLATs2pLGvmptEQ,"[0.02892312 0.02892312 0.02892312 0.03134736 0.05392312 0.02892312
 0.02892312 0.03134736]"
3CTGX5oO8dhdo8wTNl_hpA,[nan nan nan nan nan nan nan nan]
3EJWhUGg3R4nBjX-S9sJdQ,"[0.07118056 0.07118056 0.07118056 0.07118056 0.07118056 0.07118056
 0.07118056 0.07118056]"
3ETvSLwjRQ5r3Wx-40_Ivg,[nan nan nan nan nan nan nan nan]
3F-QdXzNob9wSYxowp4Xcg,[nan nan nan nan nan nan nan nan]
3FXQA6koCTSEqFnG_LNVJA,"[0.23893707 0.23893707 0.23893707 0.23893707 0.23893707 0.23893707
 0.23893707 0.2364531 ]"
3FgW0kHPXCgiUjzc6N6qgQ,"[0.40559524 0.40559524 0.40559524 0.40559524 0.40559524 0.40559524
 0.4722619  0.40559524]"
3HCtwq2HSZ5VDc-Tn6lghA,"[0.15812186 0.15812186 0.16221542 0.15812186 0.15812186 0.15812186
 0.36478852 0.15812186]"
3HMBRJqi6H_Cc43WQSF-0g,"[0.12891414 0.12891414 0.12891414 0.12891414 0.12891414 0.12891414
 0.12891414 0.1227413 ]"
3HcEyh8gJ3j7h5FYRjNWFg,"[0.20992827 0.20992827 0.20992827 0.20992827 0.20992827 0.20992827
 0.20992827 0.20992827]"
3HmrkEZQWaemS2aPoe-xJA,[nan nan nan nan nan nan nan nan]
3HwJ6-9KmYP1TammxZSO9g,[-0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5 -0.5]
3Hz9nRYehXbfDcSOyuZ7Uw,"[0.13586921 0.13586921 0.13586921 0.13586921 0.13586921 0.13586921
 0.14253999 0.13586921]"
3I0Psc6hb4kwOV4TlS03hw,"[-0.02835235 -0.02731068 -0.02835235 -0.02835235 -0.02835235 -0.02835235
 -0.02835235 -0.02835235]"
3I23nQZ6k6U2G1NKpTpfhA,"[0.14035367 0.14035367 0.14035367 0.14035367 0.14134574 0.14035367
 0.14035367 0.14035367]"
3IVCHZaMILY5LZMi-tpCJw,"[0.20252983 0.20252983 0.20252983 0.20252983 0.20252983 0.20252983
 0.20461316 0.20294649]"
3IrbgdowJ2XZYKgCC8iXeQ,[0.1675 0.1675 0.1675 0.1675 0.1675 0.1675 0.1675 0.1675]
3JelVgsYggl2GRTBQWE92g,"[0.06586953 0.06586953 0.06586953 0.06586953 0.06586953 0.06586953
 0.06586953 0.06586953]"
3JxKzWquEbPC3yPIfoCiLw,[nan nan nan nan nan nan nan nan]
3KaQmz5k-vIVV_KPkrtmgw,"[0.11526949 0.11526949 0.11526949 0.11526949 0.11526949 0.11526949
 0.11526949 0.1237351 ]"
3LS_mH7SEFGo_L_lHaBkOw,"[0.20333333 0.20333333 0.20333333 0.20333333 0.20333333 0.20333333
 0.20333333 0.20333333]"
3Lx-d2iTUoMdwJ9sxVw6XQ,[nan nan nan nan nan nan nan nan]
3M0eqrPb7Ae2ywKqrNCH9Q,"[0.17520833 0.17520833 0.17520833 0.17520833 0.17520833 0.17520833
 0.17520833 0.17520833]"
3MFEXdYn9-lU7p8Eu20T9Q,[nan nan nan nan nan nan nan nan]
3OH-cnPkNBaEPoVp55iH7g,"[0.18916667 0.18916667 0.18916667 0.18916667 0.18916667 0.18916667
 0.18916667 0.18916667]"
3Oh98vlC_qBzNfztsSdaYg,"[-0.04722222 -0.04722222 -0.04722222 -0.04722222 -0.04722222 -0.04722222
 -0.04722222 -0.04722222]"
3PdSHRUG1PIJElFdzEgSdQ,"[0.18803311 0.18803311 0.18803311 0.24358866 0.18803311 0.18803311
 0.18803311 0.18803311]"
3Q80GbgIAacVVv8vdftapQ,"[0.23714286 0.23714286 0.23714286 0.23714286 0.23714286 0.23714286
 0.23714286 0.23714286]"
3QGx7eIpYc9y7QSQuznm0g,"[0.02023342 0.02023342 0.02023342 0.02023342 0.02023342 0.02143534
 0.02119496 0.02023342]"
3Rcj2JdGl8EqT92BuqpZFA,"[0.33901852 0.33901852 0.33901852 0.33901852 0.33901852 0.33901852
 0.33901852 0.33901852]"
3SAFbn21EiQwH6a2L62wyQ,[0.1875 0.1875 0.1875 0.1875 0.1875 0.1875 0.1875 0.1875]
3SR_LEIYCkqoh9C_sUKo-g,"[0.12899022 0.12899022 0.12899022 0.13271046 0.12899022 0.12899022
 0.16349877 0.13572099]"
3Uf2n4uLMjbVj5Gw6uaE3g,"[0.07433544 0.07433544 0.07433544 0.07433544 0.07433544 0.07433544
 0.07433544 0.07433544]"
3Ul1nRyN5yKPWjqckoNygw,"[ 0.01421296  0.01421296  0.01421296 -0.0524537   0.01421296  0.01421296
  0.01421296  0.01421296]"
3VpVjQwMcVHs5Pg_w2M8Jw,"[ 0.00246934  0.00246934  0.00246934  0.00246934  0.00246934  0.00246934
 -0.00100289  0.00246934]"
3WKPtBiuph0SelrE9COngA,"[0.11372154 0.11372154 0.11372154 0.11372154 0.11372154 0.11372154
 0.11372154 0.11466851]"
3WpJaCKcgvFbgza7M8Fzgg,"[0.02126548 0.02293215 0.02293215 0.02293215 0.02293215 0.02293215
 0.02293215 0.02293215]"
3X-jhrbCSMv5hfUS02xdHA,"[0.11239204 0.11239204 0.11239204 0.1101165  0.11222928 0.11239204
 0.11331931 0.11239204]"
3Y9iTqA-y2lx2zxikMH2qQ,"[0.11922078 0.11922078 0.11922078 0.11922078 0.11922078 0.11922078
 0.11922078 0.11922078]"
3Z2H8TFW5OTubRrwkRejpw,[nan nan nan nan nan nan nan nan]
3_n3JdLWkyPCDtPSU-UyUQ,"[0.07553659 0.07553659 0.07553659 0.07553659 0.07995578 0.07553659
 0.07553659 0.07553659]"
3aUBEB206LBNLUY6rCW2sw,"[0.17087419 0.17087419 0.17208936 0.17125013 0.17087419 0.17247746
 0.17087419 0.17210533]"
3b-jZX9Ms0U9B2Oy_ZmNMA,[nan nan nan nan nan nan nan nan]
3bgWIbKE7VMmpgHSKNOfTw,"[0.11488847 0.11488847 0.11488847 0.11488847 0.11488847 0.11488847
 0.11488847 0.11488847]"
3c6FN1VrCAV4s60PsWTCLA,"[0.09347735 0.09347735 0.09347735 0.09347735 0.09347735 0.09347735
 0.09347735 0.09347735]"
3dW4jfsvZwGEwoMfHwoyRA,"[ 0.01349294  0.01349294  0.01349294  0.01930102 -0.0073404   0.01349294
  0.01349294  0.01349294]"
3e5EhmT96qHZORaKNsBK5g,"[0.09470866 0.09470866 0.09470866 0.09470866 0.09470866 0.09517294
 0.09470866 0.09810141]"
3eJHF_6OdjjVy-84oKrt7Q,"[0.147779   0.147779   0.147779   0.14813658 0.14924421 0.147779
 0.15547131 0.15547131]"
3eMNpEW9idRWUx88ZZbVXw,"[0.59166667 0.59166667 0.59166667 0.59166667 0.62638889 0.59166667
 0.59166667 0.59166667]"
3f-RC66tEtWHou3H6synYw,"[0.14788179 0.14788179 0.14788179 0.14788179 0.14788179 0.14788179
 0.14788179 0.14788179]"
3f2Hsa-HhDIHBbFgZn_nHA,[nan nan nan nan nan nan nan nan]
3fbWmEYcr7UqhVk2FvAOmw,"[-0.04848485 -0.04848485 -0.04848485 -0.04848485 -0.04848485 -0.04848485
 -0.04848485  0.10151515]"
3iM6Adb0KPH21JEIBNvf_g,[nan nan nan nan nan nan nan nan]
3i_bY-rU0dfF9OdeFfPMMA,"[0.1859814 0.1859814 0.1859814 0.1709814 0.1859814 0.1859814 0.1859814
 0.1859814]"
3jQ3FlAfPx4WL_iSiowJPA,"[0.13588715 0.13588715 0.13588715 0.13588715 0.13588715 0.13588715
 0.15213715 0.13588715]"
3jjZftEYMzTLzlp8GKSKnQ,"[0.08336309 0.08336309 0.08336309 0.08594445 0.08225197 0.08336309
 0.08336309 0.08372504]"
3k2_4VixSMu8I1TmnUmnMw,"[-0.02175799 -0.02175799 -0.02175799 -0.02175799 -0.02175799 -0.02175799
 -0.02175799 -0.02175799]"
3k7BxyPCE60d-5GlU8hE0g,"[0.29823909 0.29823909 0.29823909 0.29823909 0.29823909 0.29823909
 0.29823909 0.29823909]"
3nOEqEZk-_lJjoDklrrkbQ,"[0.07341717 0.07341717 0.07341717 0.07341717 0.07341717 0.07341717
 0.07341717 0.07341717]"
3nP_eBCqQP00mclRawVk9Q,"[0.07477683 0.07477683 0.07477683 0.07391322 0.07477683 0.07360716
 0.07477683 0.07477683]"
3rY7LYNynXGRbCT3sLABHg,[nan nan nan nan nan nan nan nan]
3sJM4G5NDZM3-TgQKFXN9A,[0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05]
3saG51hM2M14G5f-QwhGhg,[nan nan nan nan nan nan nan nan]
3swjoD8A_7_0nJa_r36xCA,"[0.00792134 0.00792134 0.00792134 0.00792134 0.00350957 0.00792134
 0.00792134 0.00792134]"
3tBhOgH0N_hhnLI5pt87PQ,"[0.12916667 0.12916667 0.12916667 0.12916667 0.12916667 0.12916667
 0.12916667 0.12916667]"
3tbnc34HwiePxvhK-KECUQ,[nan nan nan nan nan nan nan nan]
3uz0LWH96vpCE0BTUABWBw,"[0.22549433 0.24393183 0.22549433 0.22549433 0.21853005 0.22022647
 0.223411   0.22549433]"
3vcs-pV5CBxiVwJHOjUJXQ,"[0.13559028 0.13559028 0.13559028 0.13559028 0.13559028 0.13559028
 0.13559028 0.13559028]"
3w95WQI8e7om_P1HtC0nyw,"[0.23233483 0.23233483 0.23233483 0.23281948 0.23233483 0.23239893
 0.23330414 0.23233483]"
3wOoX-Bc9NLfe5rLfL3ARQ,"[0.06292848 0.06292848 0.06292848 0.06230348 0.06292848 0.06214723
 0.06444386 0.06397014]"
3x8hC9Qs-KsIM43pbP4wkQ,"[0.21666667 0.21666667 0.21666667 0.21666667 0.21666667 0.21666667
 0.21666667 0.21666667]"
3xgKP6A-q8D-_KRUqTMHLg,"[0.10294665 0.10294665 0.10294665 0.10294665 0.09312523 0.10294665
 0.10294665 0.10294665]"
3yELNpIRqFHA1kAbXdvgyA,"[0.12106061 0.12106061 0.12106061 0.12106061 0.12106061 0.12106061
 0.12106061 0.12106061]"
3zPeoY0HwIEW-HlX4iXRlQ,"[0.01490254 0.01564659 0.01490254 0.01490254 0.01490254 0.01490254
 0.01490254 0.01403449]"
3zVQTiuTnnk4k7NUAIVoFQ,[0.1625 0.1625 0.1625 0.1625 0.1625 0.1625 0.1625 0.1625]
3znIe_Dyg0yeOM6JyYS73w,"[0.09283854 0.09283854 0.09283854 0.09283854 0.09283854 0.09283854
 0.09283854 0.09283854]"
4-1BI8ZWAHmb-qbWDcvPDw,[0.04 0.04 0.04 0.04 0.04 0.04 0.04 0.04]
40gEvCCQwiSmef_seRW96g,"[0.04863591 0.04863591 0.04863591 0.04863591 0.04863591 0.04863591
 0.04863591 0.04863591]"
41MGkJ2SmGIcjm41ft3ezA,"[0.03292349 0.03292349 0.03292349 0.03292349 0.03292349 0.03147673
 0.03109153 0.03302115]"
41f0_M8TrQl69FyPGDcamg,"[0.07090428 0.07090428 0.07090428 0.07090428 0.07090428 0.07090428
 0.07090428 0.07090428]"
